webtitle,sectionname,publisheddate,webUrl,apiUrl
At least six Rohingya refugees killed as floods hit camps in Bangladesh,global-development,2021-07-29T05:00:23Z,https://www.theguardian.com/global-development/2021/jul/29/at-least-six-rohingya-refugees-killed-as-floods-hit-camps-in-bangladesh,https://content.guardianapis.com/global-development/2021/jul/29/at-least-six-rohingya-refugees-killed-as-floods-hit-camps-in-bangladesh
Laws of nature: could UK rivers be given the same rights as people?,environment,2021-07-17T06:30:53Z,https://www.theguardian.com/environment/2021/jul/17/laws-of-nature-could-uk-rivers-be-given-same-rights-as-people-aoe,https://content.guardianapis.com/environment/2021/jul/17/laws-of-nature-could-uk-rivers-be-given-same-rights-as-people-aoe
Spain urged to act over ‘shameful’ toll of migrants dying en route to country,world,2021-07-07T14:48:56Z,https://www.theguardian.com/world/2021/jul/07/spain-urged-to-act-over-shameful-numbers-of-migrants-dying-en-route-to-country,https://content.guardianapis.com/world/2021/jul/07/spain-urged-to-act-over-shameful-numbers-of-migrants-dying-en-route-to-country
Lessons about the legacy of Indian partition need to be taught | Letter,world,2021-07-04T17:25:31Z,https://www.theguardian.com/world/2021/jul/04/lessons-about-the-legacy-of-indian-partition-need-to-be-taught,https://content.guardianapis.com/world/2021/jul/04/lessons-about-the-legacy-of-indian-partition-need-to-be-taught
"‘Wage theft’ in Primark, Nike and H&M supply chain – report",global-development,2021-07-02T15:47:20Z,https://www.theguardian.com/global-development/2021/jul/02/wage-theft-in-primark-nike-and-hm-supply-chain-report,https://content.guardianapis.com/global-development/2021/jul/02/wage-theft-in-primark-nike-and-hm-supply-chain-report
Water of death: how arsenic is poisoning rural communities in India,global-development,2021-06-24T05:30:48Z,https://www.theguardian.com/global-development/2021/jun/24/water-of-death-how-arsenic-is-poisoning-rural-communities-in-india,https://content.guardianapis.com/global-development/2021/jun/24/water-of-death-how-arsenic-is-poisoning-rural-communities-in-india
"‘We have more in common than what separates us’: refugee stories, told by refugees",global-development,2021-06-18T11:04:39Z,https://www.theguardian.com/global-development/2021/jun/18/we-have-so-much-more-in-common-refugee-stories-told-by-refugees,https://content.guardianapis.com/global-development/2021/jun/18/we-have-so-much-more-in-common-refugee-stories-told-by-refugees
"UN put Rohingya ‘at risk’ by sharing data without consent, says rights group",global-development,2021-06-15T11:41:21Z,https://www.theguardian.com/global-development/2021/jun/15/un-put-rohingya-at-risk-by-sharing-data-without-consent-says-rights-group,https://content.guardianapis.com/global-development/2021/jun/15/un-put-rohingya-at-risk-by-sharing-data-without-consent-says-rights-group
"UK aid cuts to Bangladesh NGO a ‘gut punch’, says charity head",global-development,2021-06-14T07:00:22Z,https://www.theguardian.com/global-development/2021/jun/14/uk-aid-cuts-to-bangladesh-ngo-a-gut-punch-says-charity-head,https://content.guardianapis.com/global-development/2021/jun/14/uk-aid-cuts-to-bangladesh-ngo-a-gut-punch-says-charity-head
"UK foreign aid cuts ‘will leave 100,000 refugees without water’",global-development,2021-06-06T08:13:30Z,https://www.theguardian.com/global-development/2021/jun/06/uk-foreign-aid-cuts-will-leave-100000-refugees-without-water,https://content.guardianapis.com/global-development/2021/jun/06/uk-foreign-aid-cuts-will-leave-100000-refugees-without-water
UK accused of ‘abandoning’ Rohingya with ‘catastrophic’ 40% aid cut,global-development,2021-05-21T05:00:01Z,https://www.theguardian.com/global-development/2021/may/21/uk-accused-of-a-abandoning-rohingya-with-catastrophic-40-aid-cut,https://content.guardianapis.com/global-development/2021/may/21/uk-accused-of-a-abandoning-rohingya-with-catastrophic-40-aid-cut
Covid vaccines: India export delay deals blow to poorer countries,world,2021-05-19T12:18:21Z,https://www.theguardian.com/world/2021/may/19/poorer-countries-face-long-delays-receiving-covid-vaccines,https://content.guardianapis.com/world/2021/may/19/poorer-countries-face-long-delays-receiving-covid-vaccines
Bangladeshi journalist arrested and charged over alleged document theft,global-development,2021-05-18T17:49:48Z,https://www.theguardian.com/global-development/2021/may/18/bangladeshi-journalist-arrested-and-charged-over-alleged-document-theft,https://content.guardianapis.com/global-development/2021/may/18/bangladeshi-journalist-arrested-and-charged-over-alleged-document-theft
Safety in Bangladesh clothing factories is being taken seriously | Letter,world,2021-05-10T16:36:18Z,https://www.theguardian.com/world/2021/may/10/safety-in-bangladesh-clothing-factories-is-being-taken-seriously,https://content.guardianapis.com/world/2021/may/10/safety-in-bangladesh-clothing-factories-is-being-taken-seriously
India’s neighbours close borders as Covid wave spreads across region,world,2021-05-05T12:45:14Z,https://www.theguardian.com/world/2021/may/05/indias-neighbours-close-borders-as-covid-wave-spreads-across-region,https://content.guardianapis.com/world/2021/may/05/indias-neighbours-close-borders-as-covid-wave-spreads-across-region
"Child marriage ‘thriving in UK’ due to legal loophole, warn rights groups",global-development,2021-05-04T14:34:27Z,https://www.theguardian.com/global-development/2021/may/04/child-marriage-thriving-in-uk-due-to-legal-loophole-warn-rights-groups,https://content.guardianapis.com/global-development/2021/may/04/child-marriage-thriving-in-uk-due-to-legal-loophole-warn-rights-groups
"Act now to prevent oxygen shortage in Covid-hit countries, say campaigners",world,2021-05-02T08:00:27Z,https://www.theguardian.com/world/2021/may/02/act-now-oxygen-shortage-covid-hit-countries,https://content.guardianapis.com/world/2021/may/02/act-now-oxygen-shortage-covid-hit-countries
"Rape victims in south Asia still face vaginal tests, report finds",global-development,2021-04-23T05:00:01Z,https://www.theguardian.com/global-development/2021/apr/23/victims-in-south-asia-still-face-vaginal-tests-report-finds,https://content.guardianapis.com/global-development/2021/apr/23/victims-in-south-asia-still-face-vaginal-tests-report-finds
UK south-Asian diaspora despairs as India joins Covid red list,world,2021-04-22T17:27:49Z,https://www.theguardian.com/world/2021/apr/22/we-are-handcuffed-uks-south-asian-diaspora-despairs-as-india-joins-covid-red-list,https://content.guardianapis.com/world/2021/apr/22/we-are-handcuffed-uks-south-asian-diaspora-despairs-as-india-joins-covid-red-list
"Bangladesh clothing factory safety deal in danger, warn unions",world,2021-04-22T13:39:44Z,https://www.theguardian.com/world/2021/apr/22/bangladesh-clothing-factory-safety-deal-in-danger-warn-unions,https://content.guardianapis.com/world/2021/apr/22/bangladesh-clothing-factory-safety-deal-in-danger-warn-unions
"Tell us: are you travelling between the UK and India, Pakistan or Bangladesh?",world,2021-04-21T14:47:27Z,https://www.theguardian.com/world/2021/apr/21/tell-us-are-you-travelling-between-the-uk-and-india-pakistan-or-bangladesh,https://content.guardianapis.com/world/2021/apr/21/tell-us-are-you-travelling-between-the-uk-and-india-pakistan-or-bangladesh
‘Out of Trump playbook’: UK accused of ‘abandoning’ women with cuts to aid,global-development,2021-04-12T05:15:55Z,https://www.theguardian.com/global-development/2021/apr/12/uk-aid-cuts-trump-playbook-maternal-deaths-abortion-women-girls-creasy-ippf,https://content.guardianapis.com/global-development/2021/apr/12/uk-aid-cuts-trump-playbook-maternal-deaths-abortion-women-girls-creasy-ippf
"India reports national record 103,558 new Covid cases in 24 hours",world,2021-04-05T04:31:09Z,https://www.theguardian.com/world/2021/apr/05/india-reports-national-record-100000-new-covid-cases-in-24-hours,https://content.guardianapis.com/world/2021/apr/05/india-reports-national-record-100000-new-covid-cases-in-24-hours
"Covid: England adds Pakistan, Bangladesh, Kenya and Philippines to travel 'red list'",world,2021-04-02T09:57:43Z,https://www.theguardian.com/world/2021/apr/02/covid-england-adds-pakistan-bangladesh-kenya-and-philippines-to-travel-red-list,https://content.guardianapis.com/world/2021/apr/02/covid-england-adds-pakistan-bangladesh-kenya-and-philippines-to-travel-red-list
'Bangladesh has come a long way': people of Dhaka on half a century of independence,global-development,2021-03-26T12:46:50Z,https://www.theguardian.com/global-development/2021/mar/26/bangladesh-views-50-years-independence,https://content.guardianapis.com/global-development/2021/mar/26/bangladesh-views-50-years-independence
The making of a megacity: how Dhaka transformed in 50 years of Bangladesh,global-development,2021-03-26T12:45:44Z,https://www.theguardian.com/global-development/2021/mar/26/the-making-of-a-megacity-how-dhaka-transformed-in-50-years-of-bangladesh,https://content.guardianapis.com/global-development/2021/mar/26/the-making-of-a-megacity-how-dhaka-transformed-in-50-years-of-bangladesh
'I've lost everything once again': Rohingya recount horror of Cox's Bazar blaze,global-development,2021-03-24T05:51:09Z,https://www.theguardian.com/global-development/2021/mar/24/ive-lost-everything-once-again-rohingya-recount-horror-of-coxs-bazar-blaze,https://content.guardianapis.com/global-development/2021/mar/24/ive-lost-everything-once-again-rohingya-recount-horror-of-coxs-bazar-blaze
From kala bhuna to shatkora curry –   let's all get a taste for Bangladesh,world,2021-03-21T07:15:48Z,https://www.theguardian.com/world/2021/mar/21/from-kala-bhuna-to-shatkora-curry-lets-all-get-a-taste-for-bangladesh,https://content.guardianapis.com/world/2021/mar/21/from-kala-bhuna-to-shatkora-curry-lets-all-get-a-taste-for-bangladesh
Three British-Bangladeshis win appeal against removal of UK citizenship,politics,2021-03-18T19:29:11Z,https://www.theguardian.com/politics/2021/mar/18/three-british-bangladeshis-win-appeal-against-removal-of-uk-citizenship,https://content.guardianapis.com/politics/2021/mar/18/three-british-bangladeshis-win-appeal-against-removal-of-uk-citizenship
Bangladesh shipbreakers win right to sue UK owners in landmark ruling,global-development,2021-03-11T15:42:54Z,https://www.theguardian.com/global-development/2021/mar/11/bangladesh-shipbreakers-win-right-to-sue-uk-owners-in-landmark-ruling,https://content.guardianapis.com/global-development/2021/mar/11/bangladesh-shipbreakers-win-right-to-sue-uk-owners-in-landmark-ruling
Britain has a moral and legal obligation to Shamima Begum | Kenan Malik,commentisfree,2021-02-28T09:00:09Z,https://www.theguardian.com/commentisfree/2021/feb/28/britain-has-a-moral-and-legal-obligation-to-shamima-begum,https://content.guardianapis.com/commentisfree/2021/feb/28/britain-has-a-moral-and-legal-obligation-to-shamima-begum
"Revealed: 6,500 migrant workers have died in Qatar since World Cup awarded",global-development,2021-02-23T06:00:20Z,https://www.theguardian.com/global-development/2021/feb/23/revealed-migrant-worker-deaths-qatar-fifa-world-cup-2022,https://content.guardianapis.com/global-development/2021/feb/23/revealed-migrant-worker-deaths-qatar-fifa-world-cup-2022
Hugh Brammer obituary,world,2021-02-14T11:09:15Z,https://www.theguardian.com/world/2021/feb/14/hugh-brammer-obituary,https://content.guardianapis.com/world/2021/feb/14/hugh-brammer-obituary
'Fighting for life': Bangladesh shrimp farmers destitute in wake of cyclone,global-development,2021-02-08T06:45:32Z,https://www.theguardian.com/global-development/2021/feb/08/fighting-for-life-bangladesh-shrimp-farmers-destitute-in-wake-of-cyclone,https://content.guardianapis.com/global-development/2021/feb/08/fighting-for-life-bangladesh-shrimp-farmers-destitute-in-wake-of-cyclone
International students locked out of Australia by pandemic switch to UK and US,australia-news,2021-02-04T16:30:31Z,https://www.theguardian.com/australia-news/2021/feb/05/international-students-locked-out-of-australia-by-pandemic-switch-to-uk-and-us,https://content.guardianapis.com/australia-news/2021/feb/05/international-students-locked-out-of-australia-by-pandemic-switch-to-uk-and-us
'Back empty-handed': Bangladeshis cut off from jobs abroad face rising poverty,global-development,2021-02-04T06:20:59Z,https://www.theguardian.com/global-development/2021/feb/04/back-empty-handed-bangladeshis-cut-off-from-jobs-abroad-face-rising-poverty,https://content.guardianapis.com/global-development/2021/feb/04/back-empty-handed-bangladeshis-cut-off-from-jobs-abroad-face-rising-poverty
"Air pollution will lead to mass migration, say experts after landmark ruling",environment,2021-01-15T11:28:12Z,https://www.theguardian.com/environment/2021/jan/15/air-pollution-will-lead-to-mass-migration-say-experts-after-landmark-ruling,https://content.guardianapis.com/environment/2021/jan/15/air-pollution-will-lead-to-mass-migration-say-experts-after-landmark-ruling
Man saved from deportation after pollution plea in French legal 'first',world,2021-01-12T13:24:50Z,https://www.theguardian.com/world/2021/jan/12/bangladeshi-man-with-asthma-wins-france-deportation-fight,https://content.guardianapis.com/world/2021/jan/12/bangladeshi-man-with-asthma-wins-france-deportation-fight
'There is no noise': inside the controversial Bhasan Char refugee camp – a photo essay,global-development,2021-01-11T08:30:14Z,https://www.theguardian.com/global-development/2021/jan/11/bhasan-char-inside-bangladesh-controversial-refugee-camp-a-photo-essay,https://content.guardianapis.com/global-development/2021/jan/11/bhasan-char-inside-bangladesh-controversial-refugee-camp-a-photo-essay
